,matchid,teamid,firstblood,firsttower,firstinhib,firstbaron,firstdragon,firstharry,towerkills,inhibkills,baronkills,dragonkills,harrykills
280180,143602,100,0,1,1,0,1,0,10,2,0,3,0
280181,143602,200,1,0,0,0,0,0,1,0,0,0,0
280182,143603,100,1,0,1,0,1,1,8,1,0,2,1
280183,143603,200,0,1,0,0,0,0,2,0,0,0,0
280184,143604,100,1,1,0,0,0,0,4,0,0,0,0
280185,143604,200,0,0,1,1,1,0,11,2,1,2,0
280186,143605,100,0,0,0,0,0,0,0,0,0,0,0
280187,143605,200,1,1,1,0,1,0,8,2,0,2,0
280188,143606,100,0,0,0,0,0,0,0,0,0,0,0
280189,143606,200,0,0,0,0,0,0,0,0,0,0,0
280190,143607,100,1,0,0,0,0,0,0,0,0,0,0
280191,143607,200,0,0,0,0,0,0,0,0,0,0,0
280192,143608,100,0,1,1,1,1,1,9,2,1,2,1
280193,143608,200,1,0,0,0,0,0,2,0,0,0,0
280194,143609,100,0,1,0,0,0,0,3,0,0,2,0
280195,143609,200,1,0,1,0,1,0,8,2,0,1,0
280196,143610,100,0,0,0,0,0,0,2,0,0,0,0
280197,143610,200,1,1,1,0,1,0,6,1,0,2,0
280198,143611,100,0,1,1,1,1,0,10,2,1,3,0
280199,143611,200,1,0,0,0,0,0,1,0,0,0,0
280200,143612,100,1,0,1,0,1,0,10,2,0,1,0
280201,143612,200,0,1,0,0,0,0,1,0,0,1,0
280202,143613,100,1,1,1,0,1,1,7,1,0,2,1
280203,143613,200,0,0,0,0,0,0,0,0,0,0,0
280204,143614,100,1,1,1,0,1,1,10,2,0,1,1
280205,143614,200,0,0,0,0,0,0,1,0,0,2,0
280206,143615,100,0,1,1,1,0,1,9,3,1,3,1
280207,143615,200,1,0,0,0,1,0,7,1,1,1,0
280208,143616,100,1,1,1,1,1,0,11,3,1,3,0
280209,143616,200,0,0,0,0,0,0,1,0,0,0,0
280210,143617,100,1,1,0,0,1,0,5,0,0,1,0
280211,143617,200,0,0,1,1,0,0,9,2,1,3,0
280212,143618,100,0,0,0,0,0,0,1,0,0,0,0
280213,143618,200,1,1,1,0,1,0,9,1,0,3,0
280214,143619,100,0,0,1,0,0,0,9,3,0,0,0
280215,143619,200,1,1,0,0,1,0,2,0,0,2,0
280216,143620,100,1,0,1,1,1,0,9,2,1,1,0
280217,143620,200,0,1,0,0,0,0,6,0,0,2,0
280218,143621,100,0,1,0,1,0,0,5,0,1,1,0
280219,143621,200,1,0,1,0,1,0,8,1,1,4,0
280220,143622,100,1,0,0,0,0,0,0,0,0,0,0
280221,143622,200,0,1,1,0,1,1,9,2,0,2,1
280222,143623,100,0,1,0,0,0,0,5,0,0,1,0
280223,143623,200,1,0,1,1,1,0,8,1,1,3,0
280224,143624,100,0,1,1,1,1,0,8,1,1,3,0
280225,143624,200,1,0,0,0,0,0,3,0,0,1,0
280226,143625,100,0,0,0,0,0,0,1,0,0,0,0
280227,143625,200,1,1,1,0,1,0,9,2,0,2,0
280228,143626,100,0,0,0,0,1,0,1,0,0,1,0
280229,143626,200,1,1,0,0,0,0,4,0,0,1,0
280230,143627,100,0,0,0,0,1,0,1,0,0,1,0
280231,143627,200,1,1,1,0,0,0,11,3,0,1,0
280232,143628,100,0,0,0,0,0,0,2,0,0,0,0
280233,143628,200,1,1,1,1,1,0,10,2,1,2,0
280234,143629,100,1,1,0,0,1,0,2,0,0,3,0
280235,143629,200,0,0,1,1,0,1,11,1,1,1,1
280236,143630,100,0,0,0,0,0,0,3,0,0,1,0
280237,143630,200,1,1,1,1,1,0,7,1,1,2,0
280238,143631,100,1,0,0,0,1,0,7,0,0,3,0
280239,143631,200,0,1,0,0,0,0,2,0,0,0,0
280240,143632,100,0,1,1,1,1,0,10,2,1,2,0
280241,143632,200,1,0,0,0,0,0,0,0,0,1,0
280242,143633,100,0,0,0,1,0,0,5,0,1,1,0
280243,143633,200,1,1,0,0,1,0,2,0,0,1,0
280244,143634,100,0,0,0,0,0,0,0,0,0,0,0
280245,143634,200,1,1,1,1,1,0,10,3,2,3,0
280246,143635,100,1,0,0,0,0,0,5,0,0,0,0
280247,143635,200,0,1,1,0,1,0,9,2,0,3,0
280248,143636,100,0,0,1,1,1,0,9,1,1,3,0
280249,143636,200,1,1,0,0,0,0,4,0,0,0,0
280250,143637,100,0,1,0,0,0,0,5,0,1,3,0
280251,143637,200,1,0,1,1,1,0,10,3,1,1,0
280252,143638,100,0,0,0,0,1,0,2,0,0,2,0
280253,143638,200,1,1,0,0,0,0,1,0,0,0,0
280254,143639,100,1,1,1,0,1,0,9,2,0,2,0
280255,143639,200,0,0,0,0,0,0,0,0,0,0,0
280256,143640,100,0,0,0,0,0,0,0,0,0,0,0
280257,143640,200,1,1,0,0,1,0,7,0,0,2,0
280258,143641,100,0,0,0,0,0,0,0,0,0,0,0
280259,143641,200,1,1,1,0,1,0,9,2,0,1,0
280260,143642,100,1,1,1,1,1,0,10,3,1,2,0
280261,143642,200,0,0,0,0,0,0,1,0,0,0,0
280262,143643,100,1,1,0,0,1,0,5,0,0,2,0
280263,143643,200,0,0,1,1,0,0,7,1,1,1,0
280264,143644,100,0,0,0,0,0,0,6,1,0,0,0
280265,143644,200,1,1,1,0,1,1,7,1,0,3,1
280266,143645,100,1,0,0,0,0,0,0,0,0,0,0
280267,143645,200,0,1,1,0,1,0,5,1,0,1,0
280268,143646,100,1,1,0,0,1,1,3,0,1,2,1
280269,143646,200,0,0,1,1,0,0,11,8,2,4,0
280270,143647,100,1,0,0,1,0,1,4,0,1,0,1
280271,143647,200,0,1,1,0,1,0,11,3,1,5,0
280272,143648,100,0,1,1,1,0,0,10,2,1,2,0
280273,143648,200,1,0,0,0,1,0,3,0,0,2,0
280274,143649,100,1,1,0,0,0,0,9,2,0,0,0
280275,143649,200,0,0,1,1,1,0,9,2,1,4,0
280276,143650,100,1,1,1,0,1,1,10,2,0,3,1
280277,143650,200,0,0,0,0,0,0,0,0,0,0,0
280278,143651,100,0,0,0,0,0,0,0,0,0,1,0
280279,143651,200,1,1,1,1,1,1,7,1,2,3,1
280280,143652,100,0,0,1,0,1,0,7,1,0,1,0
280281,143652,200,1,1,0,1,0,0,4,0,1,0,0
280282,143653,100,1,0,1,0,1,0,11,3,0,2,0
280283,143653,200,0,1,0,1,0,0,3,0,1,2,0
280284,143654,100,0,1,0,0,0,0,2,0,0,0,0
280285,143654,200,1,0,1,1,1,0,11,4,2,3,0
280286,143655,100,1,0,1,0,1,0,10,2,0,1,0
280287,143655,200,0,1,0,0,0,0,4,0,0,1,0
280288,143656,100,1,1,1,1,1,0,10,3,1,3,0
280289,143656,200,0,0,0,0,0,0,1,0,0,0,0
280290,143657,100,1,0,1,0,1,0,10,2,1,2,0
280291,143657,200,0,1,0,1,0,0,5,0,1,2,0
280292,143658,100,0,1,0,0,0,0,4,0,0,2,0
280293,143658,200,1,0,1,1,1,0,11,3,2,2,0
280294,143659,100,0,0,0,0,0,0,0,0,0,0,0
280295,143659,200,1,1,1,0,1,0,10,2,0,1,0
280296,143660,100,0,0,0,0,0,0,1,0,0,0,0
280297,143660,200,1,1,1,0,1,0,10,2,0,3,0
280298,143661,100,0,0,0,0,0,0,0,0,0,0,0
280299,143661,200,1,1,1,1,1,0,10,2,1,1,0
280300,143662,100,0,0,0,0,0,0,2,0,0,1,0
280301,143662,200,1,1,1,1,1,0,11,2,1,3,0
280302,143663,100,0,1,1,1,1,0,10,3,1,2,0
280303,143663,200,1,0,0,0,0,0,0,0,0,0,0
280304,143664,100,0,0,0,0,1,0,2,0,0,1,0
280305,143664,200,1,1,1,1,0,0,10,2,1,3,0
280306,143665,100,0,1,1,1,1,0,10,2,1,2,0
280307,143665,200,1,0,0,0,0,1,2,0,0,1,1
280308,143666,100,1,1,1,1,1,0,9,2,2,3,0
280309,143666,200,0,0,0,0,0,0,7,1,1,2,0
280310,143667,100,1,1,0,0,1,0,5,0,0,2,0
280311,143667,200,0,0,1,0,0,0,10,2,0,1,0
280312,143668,100,1,0,0,0,0,1,6,1,1,2,1
280313,143668,200,0,1,1,1,1,0,8,2,1,2,0
280314,143669,100,0,0,0,0,0,0,2,0,0,0,0
280315,143669,200,1,1,1,1,1,1,10,2,1,3,1
280316,143670,100,1,1,1,1,1,0,8,1,1,1,0
280317,143670,200,0,0,0,0,0,0,1,0,0,2,0
280318,143671,100,0,1,0,0,0,0,6,0,0,1,0
280319,143671,200,1,0,0,0,1,0,0,0,0,1,0
280320,143672,100,0,1,0,0,0,0,4,0,0,1,0
280321,143672,200,1,0,1,1,1,0,9,2,1,3,0
280322,143673,100,0,1,0,0,0,0,6,0,0,1,0
280323,143673,200,1,0,0,0,1,0,1,0,0,1,0
280324,143674,100,0,1,0,0,1,1,4,0,0,1,1
280325,143674,200,1,0,1,1,0,0,10,2,1,2,0
280326,143675,100,1,1,1,1,1,0,11,3,1,3,0
280327,143675,200,0,0,0,0,0,0,0,0,0,0,0
280328,143676,100,0,0,1,1,0,0,10,4,2,2,0
280329,143676,200,1,1,0,0,1,0,9,1,0,3,0
280330,143677,100,0,1,0,0,1,0,2,0,0,2,0
280331,143677,200,1,0,1,1,0,0,11,4,1,3,0
280332,143678,100,1,1,1,0,1,0,11,3,1,3,0
280333,143678,200,0,0,0,1,0,0,6,0,1,1,0
280334,143679,100,1,1,1,1,1,0,8,1,2,4,0
280335,143679,200,0,0,0,0,0,0,8,2,1,1,0
280336,143680,100,1,0,0,0,0,0,3,0,0,1,0
280337,143680,200,0,1,1,1,1,0,9,2,2,4,0
280338,143681,100,1,1,1,0,1,0,8,1,0,2,0
280339,143681,200,0,0,0,0,0,0,1,0,0,0,0
280340,143682,100,0,0,1,1,1,0,11,3,2,3,0
280341,143682,200,1,1,0,0,0,0,1,0,0,0,0
280342,143683,100,1,1,1,1,1,1,11,4,2,3,1
280343,143683,200,0,0,0,0,0,0,0,0,0,0,0
280344,143684,100,1,1,0,1,1,0,6,0,1,3,0
280345,143684,200,0,0,1,0,0,0,7,1,1,1,0
280346,143685,100,1,1,0,0,0,0,6,0,0,0,0
280347,143685,200,0,0,1,1,1,0,11,1,1,1,0
280348,143686,100,1,1,1,0,1,0,10,2,0,1,0
280349,143686,200,0,0,0,0,0,0,0,0,0,0,0
280350,143687,100,1,0,0,1,0,0,0,0,1,0,0
280351,143687,200,0,1,1,0,1,0,11,3,0,2,0
280352,143688,100,0,0,0,0,0,0,3,0,0,0,0
280353,143688,200,1,1,1,0,1,0,9,1,0,2,0
280354,143689,100,0,0,0,0,0,0,0,0,0,0,0
280355,143689,200,1,1,1,0,1,0,8,2,0,2,0
280356,143690,100,0,1,0,0,0,1,4,0,0,1,1
280357,143690,200,1,0,1,1,1,0,11,3,1,2,0
280358,143691,100,0,1,0,0,0,0,2,0,0,1,0
280359,143691,200,1,0,1,0,1,0,11,2,0,2,0
280360,143692,100,0,1,0,0,0,0,3,0,0,0,0
280361,143692,200,1,0,1,1,1,0,8,1,1,3,0
280362,143693,100,0,0,1,1,0,0,10,2,1,1,0
280363,143693,200,1,1,0,0,1,0,2,0,0,2,0
280364,143694,100,1,1,1,0,0,0,8,2,0,0,0
280365,143694,200,0,0,0,0,1,0,0,0,0,1,0
280366,143695,100,1,1,0,0,0,0,3,0,0,2,0
280367,143695,200,0,0,1,1,1,1,10,2,1,1,1
280368,143696,100,1,0,1,1,1,1,10,2,1,4,1
280369,143696,200,0,1,0,0,0,0,4,0,0,0,0
280370,143697,100,0,0,0,0,0,0,0,0,0,0,0
280371,143697,200,1,1,1,0,1,0,11,2,0,1,0
280372,143698,100,0,0,0,0,1,0,1,0,0,1,0
280373,143698,200,1,1,1,1,0,0,7,1,1,1,0
280374,143699,100,1,1,1,0,1,0,8,1,0,1,0
280375,143699,200,0,0,0,0,0,0,0,0,0,0,0
280376,143700,100,1,0,0,1,0,0,5,0,1,0,0
280377,143700,200,0,1,1,0,1,0,11,3,1,4,0
280378,143701,100,0,0,0,0,0,0,1,0,0,0,0
280379,143701,200,1,1,1,0,1,0,11,2,0,2,0
280380,143702,100,0,0,0,0,0,0,2,0,0,1,0
280381,143702,200,1,1,1,0,1,1,8,1,0,2,1
280382,143703,100,0,0,1,0,1,0,10,3,0,5,0
280383,143703,200,1,1,0,1,0,0,2,0,1,0,0
280384,143704,100,0,0,0,0,0,0,1,0,0,0,0
280385,143704,200,1,1,1,1,1,0,11,2,1,3,0
280386,143705,100,1,1,1,1,1,0,11,3,1,2,0
280387,143705,200,0,0,0,0,0,0,2,0,0,0,0
280388,143706,100,0,0,0,0,0,0,0,0,0,0,0
280389,143706,200,0,0,0,0,0,0,0,0,0,0,0
280390,143707,100,1,1,1,1,1,1,11,2,1,3,1
280391,143707,200,0,0,0,0,0,0,0,0,0,0,0
280392,143708,100,1,1,0,0,1,0,3,0,0,1,0
280393,143708,200,0,0,1,1,0,0,11,3,1,2,0
280394,143709,100,1,1,1,0,1,1,8,3,0,1,1
280395,143709,200,0,0,0,1,0,0,11,4,3,4,0
280396,143710,100,1,0,0,0,1,0,2,0,0,2,0
280397,143710,200,0,1,1,1,0,0,10,2,1,2,0
280398,143711,100,1,1,1,1,1,0,11,4,2,4,0
280399,143711,200,0,0,0,0,0,0,2,0,0,0,0
280400,143712,100,1,1,1,0,0,0,11,1,0,2,0
280401,143712,200,0,0,0,1,1,0,2,0,1,1,0
280402,143713,100,1,0,0,0,0,0,0,0,0,0,0
280403,143713,200,0,1,1,1,1,0,11,3,2,4,0
280404,143714,100,0,0,0,1,0,0,0,0,1,0,0
280405,143714,200,1,1,1,0,1,1,10,2,0,3,1
280406,143715,100,1,0,0,0,0,0,4,0,0,1,0
280407,143715,200,0,1,1,1,1,0,10,2,3,4,0
280408,143716,100,0,0,1,0,0,0,8,1,0,2,0
280409,143716,200,1,1,0,1,1,0,6,0,1,3,0
280410,143717,100,1,1,1,1,1,1,7,1,1,2,1
280411,143717,200,0,0,0,0,0,0,0,0,0,0,0
280412,143718,100,0,0,1,1,1,0,9,1,1,1,0
280413,143718,200,1,1,0,0,0,0,3,0,0,1,0
280414,143719,100,0,0,0,0,0,0,2,0,0,0,0
280415,143719,200,1,1,0,1,1,0,7,0,1,2,0
280416,143720,100,0,0,0,0,0,0,0,0,0,0,0
280417,143720,200,1,1,1,0,0,0,8,1,0,0,0
280418,143721,100,1,1,1,1,1,0,11,3,2,3,0
280419,143721,200,0,0,0,0,0,0,3,0,0,0,0
280420,143722,100,1,1,1,0,0,0,10,2,0,1,0
280421,143722,200,0,0,0,0,1,0,3,0,0,1,0
280422,143723,100,1,0,0,0,1,0,2,0,0,1,0
280423,143723,200,0,1,0,0,0,1,3,0,0,1,1
280424,143724,100,1,0,1,1,1,1,10,2,1,2,1
280425,143724,200,0,1,0,0,0,0,1,0,0,1,0
280426,143725,100,1,1,1,0,0,0,9,3,0,2,0
280427,143725,200,0,0,0,1,1,0,1,0,1,1,0
280428,143726,100,0,0,1,1,1,0,8,1,1,2,0
280429,143726,200,1,1,0,0,0,0,3,0,0,1,0
280430,143727,100,1,1,0,0,0,0,3,0,0,1,0
280431,143727,200,0,0,1,1,1,0,8,2,2,3,0
280432,143728,100,0,0,0,1,0,0,2,0,1,0,0
280433,143728,200,1,1,1,0,1,0,10,2,0,4,0
280434,143729,100,1,1,1,0,1,0,9,2,0,3,0
280435,143729,200,0,0,0,0,0,0,0,0,0,0,0
280436,143730,100,0,1,0,1,1,0,6,0,1,2,0
280437,143730,200,1,0,1,0,0,0,10,3,1,2,0
280438,143731,100,1,1,1,0,0,0,9,2,0,1,0
280439,143731,200,0,0,0,0,1,0,1,0,0,1,0
280440,143732,100,0,0,1,1,0,0,7,1,2,2,0
280441,143732,200,1,1,0,0,1,0,10,3,1,3,0
280442,143733,100,1,1,1,1,1,0,10,3,2,4,0
280443,143733,200,0,0,0,0,0,0,5,0,0,0,0
280444,143734,100,0,0,0,0,0,0,1,0,0,0,0
280445,143734,200,1,1,1,0,1,0,10,3,0,3,0
280446,143735,100,0,1,1,0,1,1,8,1,0,4,1
280447,143735,200,1,0,0,1,0,0,4,0,1,0,0
280448,143736,100,0,1,0,0,0,0,3,0,0,0,0
280449,143736,200,1,0,1,1,1,0,7,1,1,4,0
280450,143737,100,0,0,1,0,1,0,9,2,1,3,0
280451,143737,200,1,1,0,1,0,0,10,1,2,2,0
280452,143738,100,0,0,1,1,0,0,7,1,1,0,0
280453,143738,200,1,1,0,0,1,0,6,0,0,2,0
280454,143739,100,0,1,1,0,1,0,9,1,0,3,0
280455,143739,200,1,0,0,0,0,0,0,0,0,0,0
280456,143740,100,0,0,0,0,0,0,5,0,0,0,0
280457,143740,200,1,1,1,1,1,0,10,3,2,2,0
280458,143741,100,1,1,1,0,0,0,9,2,0,1,0
280459,143741,200,0,0,0,0,1,0,0,0,0,1,0
280460,143742,100,1,0,1,0,1,1,11,3,0,3,1
280461,143742,200,0,1,0,0,0,0,4,0,0,0,0
280462,143743,100,0,0,0,0,0,0,0,0,0,0,0
280463,143743,200,1,1,1,1,1,0,11,4,1,4,0
280464,143744,100,0,1,1,1,1,0,8,1,1,3,0
280465,143744,200,1,0,0,0,0,0,2,0,0,0,0
280466,143745,100,1,0,0,0,0,0,1,0,0,0,0
280467,143745,200,0,1,1,1,1,1,11,3,1,2,1
280468,143746,100,1,0,1,0,0,1,11,3,1,3,1
280469,143746,200,0,1,0,1,1,0,3,0,1,1,0
280470,143747,100,0,1,0,0,0,0,1,0,0,0,0
280471,143747,200,1,0,0,0,1,0,5,0,0,2,0
280472,143748,100,0,0,0,0,1,0,2,0,0,1,0
280473,143748,200,1,1,1,1,0,0,10,2,1,2,0
280474,143749,100,0,0,0,0,0,0,0,0,0,0,0
280475,143749,200,1,1,1,0,1,0,7,1,0,2,0
280476,143750,100,0,0,0,0,0,0,0,0,0,1,0
280477,143750,200,1,1,1,0,1,0,11,2,0,2,0
280478,143751,100,1,0,1,1,0,0,9,2,1,2,0
280479,143751,200,0,1,0,0,1,0,5,0,0,1,0
280480,143752,100,0,0,1,1,0,0,5,1,1,1,0
280481,143752,200,1,1,0,0,1,0,8,1,1,3,0
280482,143753,100,0,1,0,0,0,0,2,0,0,0,0
280483,143753,200,1,0,1,1,1,0,11,3,2,4,0
280484,143754,100,1,0,0,0,1,0,4,0,0,2,0
280485,143754,200,0,1,1,1,0,0,8,2,1,3,0
280486,143755,100,0,0,0,0,0,0,3,0,0,1,0
280487,143755,200,1,1,1,1,1,0,8,1,1,2,0
280488,143756,100,0,0,1,0,1,0,10,3,0,3,0
280489,143756,200,1,1,0,1,0,0,7,2,2,3,0
280490,143757,100,1,0,0,0,0,0,4,0,0,2,0
280491,143757,200,0,1,1,1,1,0,11,3,1,2,0
280492,143758,100,0,1,1,1,1,0,10,2,1,2,0
280493,143758,200,1,0,0,0,0,0,3,0,0,1,0
280494,143759,100,1,1,1,1,1,0,10,3,1,3,0
280495,143759,200,0,0,0,0,0,0,0,0,0,0,0
280496,143760,100,0,0,0,0,0,0,0,0,0,0,0
280497,143760,200,1,0,0,0,0,0,0,0,0,0,0
280498,143761,100,0,1,1,1,0,0,6,1,1,2,0
280499,143761,200,1,0,0,0,1,0,2,0,0,1,0
280500,143762,100,1,1,1,0,1,0,11,3,0,2,0
280501,143762,200,0,0,0,0,0,0,1,0,0,0,0
280502,143763,100,1,1,0,0,0,0,3,0,0,1,0
280503,143763,200,0,0,1,1,1,0,11,4,1,4,0
280504,143764,100,0,0,0,0,0,0,0,0,0,0,0
280505,143764,200,1,0,0,0,0,0,0,0,0,0,0
280506,143765,100,0,1,1,0,1,0,9,1,0,2,0
280507,143765,200,1,0,0,0,0,0,0,0,0,1,0
280508,143766,100,0,0,1,1,0,0,7,1,1,2,0
280509,143766,200,1,1,0,0,1,0,4,0,0,1,0
280510,143767,100,1,0,1,1,0,0,7,1,1,2,0
280511,143767,200,0,1,0,0,1,0,7,0,0,2,0
280512,143768,100,1,0,0,0,0,0,2,0,0,0,0
280513,143768,200,0,1,1,1,1,0,11,3,1,4,0
280514,143769,100,1,1,1,1,1,0,7,1,1,3,0
280515,143769,200,0,0,0,0,0,0,3,0,0,0,0
280516,143770,100,1,0,0,0,0,0,0,0,0,0,0
280517,143770,200,0,1,1,1,1,0,11,3,1,2,0
280518,143771,100,1,1,1,1,0,0,9,3,2,2,0
280519,143771,200,0,0,0,0,1,0,5,0,0,1,0
280520,143772,100,0,1,0,1,1,0,2,0,1,2,0
280521,143772,200,1,0,1,0,0,0,10,2,0,2,0
280522,143773,100,1,1,1,1,1,0,10,2,1,2,0
280523,143773,200,0,0,0,0,0,0,0,0,0,0,0
280524,143774,100,1,1,0,0,1,0,5,0,0,1,0
280525,143774,200,0,0,0,0,0,0,0,0,0,0,0
280526,143775,100,1,1,1,0,0,0,11,3,0,0,0
280527,143775,200,0,0,0,0,0,0,0,0,0,0,0
280528,143776,100,1,0,1,0,0,0,10,2,0,1,0
280529,143776,200,0,1,0,1,1,0,3,0,1,2,0
280530,143777,100,1,1,1,0,1,1,9,2,0,3,1
280531,143777,200,0,0,0,1,0,0,8,1,2,2,0
280532,143778,100,1,1,1,1,1,0,11,4,1,3,0
280533,143778,200,0,0,0,0,0,0,3,0,0,0,0
280534,143779,100,0,0,1,0,1,0,9,1,0,2,0
280535,143779,200,1,1,0,1,0,0,8,1,1,2,0
280536,143780,100,0,0,0,1,0,0,5,0,1,1,0
280537,143780,200,1,1,1,0,1,0,10,2,1,2,0
280538,143781,100,0,1,0,0,0,0,7,1,0,3,0
280539,143781,200,1,0,1,1,1,0,9,2,1,1,0
280540,143782,100,0,0,0,0,0,0,0,0,0,0,0
280541,143782,200,1,1,1,0,1,0,8,1,0,1,0
280542,143783,100,0,0,1,1,1,0,10,2,1,3,0
280543,143783,200,1,1,0,0,0,0,4,0,0,0,0
280544,143784,100,1,1,1,1,1,1,10,3,1,2,1
280545,143784,200,0,0,0,0,0,0,0,0,0,0,0
280546,143785,100,0,1,1,1,1,0,8,1,2,3,0
280547,143785,200,1,0,0,0,0,0,8,1,1,2,0
280548,143786,100,1,0,1,0,0,0,6,2,0,1,0
280549,143786,200,0,1,0,1,1,0,7,0,2,3,0
280550,143787,100,0,1,0,1,0,0,3,0,1,2,0
280551,143787,200,1,0,1,0,1,0,9,3,0,2,0
280552,143788,100,0,1,1,0,0,0,11,4,0,1,0
280553,143788,200,1,0,0,0,1,0,1,0,0,1,0
280554,143789,100,1,0,1,1,0,1,8,2,1,2,1
280555,143789,200,0,1,0,0,1,0,7,2,0,1,0
280556,143790,100,1,1,0,0,0,0,3,0,0,1,0
280557,143790,200,0,0,1,1,1,0,10,1,1,2,0
280558,143791,100,0,0,1,1,0,0,10,3,1,2,0
280559,143791,200,1,1,0,0,1,0,6,0,0,2,0
280560,143792,100,1,1,1,1,0,0,8,1,1,1,0
280561,143792,200,0,0,0,0,1,0,0,0,0,1,0
280562,143793,100,0,0,0,0,0,0,3,0,0,1,0
280563,143793,200,1,1,1,1,1,0,9,1,2,3,0
280564,143794,100,1,0,0,0,1,0,2,0,0,2,0
280565,143794,200,0,1,1,1,0,1,7,1,1,0,1
280566,143795,100,0,1,0,0,0,0,2,0,0,0,0
280567,143795,200,1,0,1,1,1,0,9,2,1,3,0
280568,143796,100,0,1,1,0,1,0,9,2,0,4,0
280569,143796,200,1,0,0,0,0,0,2,0,0,0,0
280570,143797,100,0,0,1,1,0,0,6,1,1,1,0
280571,143797,200,1,1,0,0,1,0,3,0,0,1,0
280572,143798,100,0,1,1,0,1,0,9,1,0,2,0
280573,143798,200,1,0,0,0,0,0,2,0,0,0,0
280574,143799,100,0,0,1,0,0,1,10,2,0,2,1
280575,143799,200,1,1,0,1,1,0,3,0,1,2,0
280576,143800,100,0,1,1,1,1,0,10,2,1,4,0
280577,143800,200,1,0,0,0,0,0,3,0,0,0,0
280578,143801,100,0,1,0,0,1,0,8,0,0,2,0
280579,143801,200,1,0,1,1,0,0,9,1,1,2,0
280580,143802,100,1,1,1,1,1,0,11,3,1,2,0
280581,143802,200,0,0,0,0,0,0,1,0,0,0,0
280582,143803,100,0,0,0,0,1,0,3,0,0,2,0
280583,143803,200,1,1,1,1,0,0,11,3,1,1,0
280584,143804,100,0,0,1,0,0,0,10,2,1,3,0
280585,143804,200,1,1,0,1,1,0,9,2,2,2,0
280586,143805,100,0,0,0,0,0,0,2,0,0,0,0
280587,143805,200,1,1,1,0,1,0,9,1,0,2,0
280588,143806,100,0,0,0,0,1,0,2,0,0,2,0
280589,143806,200,1,1,1,1,0,1,11,4,1,2,1
280590,143807,100,1,1,1,1,1,0,8,1,1,3,0
280591,143807,200,0,0,0,0,0,0,4,0,0,0,0
280592,143808,100,0,0,0,1,0,0,2,0,1,0,0
280593,143808,200,1,1,1,0,1,0,9,2,1,3,0
280594,143809,100,0,1,0,1,1,0,7,2,2,4,0
280595,143809,200,1,0,1,0,0,0,8,1,1,2,0
280596,143810,100,0,0,0,0,0,0,0,0,0,0,0
280597,143810,200,1,1,0,0,1,0,4,0,0,1,0
280598,143811,100,0,1,0,0,0,0,1,0,0,0,0
280599,143811,200,1,0,1,1,1,0,8,1,1,2,0
280600,143812,100,1,0,1,0,1,0,9,1,0,2,0
280601,143812,200,0,1,0,1,0,0,2,0,1,1,0
280602,143813,100,0,0,0,0,0,0,0,0,0,0,0
280603,143813,200,1,1,1,0,1,0,10,2,0,1,0
280604,143814,100,1,1,1,1,1,0,7,2,1,3,0
280605,143814,200,0,0,0,0,0,0,2,0,0,0,0
280606,143815,100,0,1,0,0,0,0,7,1,0,5,0
280607,143815,200,1,0,1,1,1,0,10,1,2,1,0
280608,143816,100,0,0,1,1,1,1,8,1,1,3,1
280609,143816,200,1,1,0,0,0,0,1,0,0,0,0
280610,143817,100,0,1,1,0,0,0,5,1,0,1,0
280611,143817,200,1,0,0,1,1,0,9,1,1,1,0
280612,143818,100,1,0,0,0,0,0,5,0,0,2,0
280613,143818,200,0,1,1,1,1,1,10,3,1,3,1
280614,143819,100,0,1,1,0,1,0,10,2,0,3,0
280615,143819,200,1,0,0,0,0,0,1,0,0,0,0
280616,143820,100,0,1,0,0,0,0,5,0,0,1,0
280617,143820,200,1,0,1,1,1,0,8,2,1,4,0
280618,143821,100,1,1,1,0,0,1,10,2,0,0,1
280619,143821,200,0,0,0,0,1,0,2,0,0,3,0
280620,143822,100,1,0,0,1,0,0,2,0,2,1,0
280621,143822,200,0,1,1,0,1,0,10,4,0,3,0
283712,145368,100,0,0,0,1,0,0,10,2,1,1,0
283713,145368,200,1,1,1,0,1,0,8,2,0,4,0
283714,145369,100,1,0,1,1,0,0,9,2,1,1,0
283715,145369,200,0,1,0,0,1,0,4,0,0,4,0
283716,145370,100,0,0,0,1,1,0,6,0,1,1,0
283717,145370,200,1,1,1,0,0,1,11,4,1,4,1
283718,145371,100,1,1,1,0,0,1,10,3,0,1,1
283719,145371,200,0,0,0,0,1,0,2,0,0,1,0
283720,145372,100,1,1,1,0,1,0,9,1,0,3,0
283721,145372,200,0,0,0,0,0,1,3,0,0,0,1
283722,145373,100,0,1,1,1,0,0,9,2,3,5,0
283723,145373,200,1,0,0,0,1,0,6,2,0,1,0
283724,145374,100,1,1,1,1,1,1,10,3,1,4,1
283725,145374,200,0,0,0,0,0,0,4,0,0,1,0
283726,145375,100,1,0,1,1,1,0,10,3,1,4,0
283727,145375,200,0,1,0,0,0,0,4,0,1,1,0
283728,145376,100,1,1,1,0,1,0,10,2,0,4,0
283729,145376,200,0,0,0,0,0,0,0,0,0,0,0
283730,145377,100,0,0,1,0,1,0,9,2,0,3,0
283731,145377,200,1,1,0,0,0,0,2,0,0,0,0
283732,145378,100,0,1,1,0,0,0,11,7,0,1,0
283733,145378,200,1,0,0,1,1,1,3,0,2,3,1
