,id,gameid,platformid,queueid,seasonid,duration,creation,version
140167,143679,2421866175,NA1,440,8,2922,1486789853445,7.3.175.271
140168,143680,2420926008,NA1,420,8,2582,1486706528669,7.3.175.271
140169,143681,2420919738,NA1,440,8,1607,1486704273049,7.3.175.271
140170,143682,2420842292,NA1,440,8,1850,1486702018272,7.3.175.271
140171,143683,2420811906,NA1,440,8,2013,1486699304680,7.3.175.271
140172,143684,2420780792,NA1,440,8,2453,1486696388945,7.3.175.271
140173,143685,2420126553,NA1,440,8,1749,1486616238938,7.3.175.271
140174,143686,2420102394,NA1,440,8,1154,1486614366542,7.3.175.271
140175,143687,2420045052,NA1,440,8,1889,1486611629150,7.3.175.271
140176,143688,2420018610,NA1,440,8,1484,1486609443676,7.3.175.271
140177,143689,2419956900,NA1,420,8,1219,1486604960083,7.3.175.271
140178,143690,2419950881,NA1,420,8,1609,1486602718530,7.3.175.271
140179,143691,2419857454,NA1,420,8,1745,1486596811700,7.3.175.271
140180,143692,2419871585,NA1,420,8,1908,1486593834750,7.3.175.271
140181,143693,2419818093,NA1,420,8,1590,1486591771922,7.3.175.271
140182,143694,2419805535,NA1,420,8,981,1486590324874,7.3.175.271
140183,143695,2419791484,NA1,420,8,1858,1486587758252,7.3.175.271
140184,143696,2418605111,NA1,420,8,2090,1486445472487,7.2.174.829
140185,143697,2417771711,NA1,440,8,1120,1486359408918,7.2.174.829
140186,143698,2417033895,NA1,420,8,1738,1486274168128,7.2.174.829
140187,143699,2417030290,NA1,420,8,995,1486272617546,7.2.174.829
140188,143700,2416963406,NA1,420,8,2573,1486269580409,7.2.174.829
140189,143701,2416920564,NA1,440,8,1458,1486265046555,7.2.174.829
140190,143702,2416863829,NA1,440,8,1620,1486262407725,7.2.174.829
140191,143703,2416025808,NA1,440,8,2466,1486191534110,7.2.174.829
140192,143704,2415991987,NA1,440,8,1474,1486189295299,7.2.174.829
140193,143705,2415955979,NA1,440,8,2022,1486186610201,7.2.174.829
140194,143706,2415972753,NA1,440,8,198,1486185933790,7.2.174.829
140195,143707,2415908395,NA1,440,8,1608,1486183891882,7.2.174.829
140196,143708,2415278262,NA1,440,8,2000,1486097602642,7.2.174.829
140197,143709,2415209685,NA1,440,8,2908,1486094070915,7.2.174.829
140198,143710,2415182534,NA1,440,8,2273,1486090858920,7.2.174.829
140199,143711,2415016609,NA1,420,8,2115,1486088062626,7.2.174.829
140200,143712,2414425977,NA1,440,8,1942,1486011334898,7.2.174.829
140201,143713,2414399441,NA1,440,8,1902,1486009005802,7.2.174.829
140202,143714,2414394351,NA1,440,8,1784,1486006794030,7.2.174.829
140203,143715,2414325505,NA1,420,8,2899,1486002910788,7.2.174.829
140204,143716,2413130445,NA1,420,8,2755,1485849195977,7.2.174.829
140205,143717,2413078118,NA1,420,8,1395,1485847004184,7.2.174.829
140206,143718,2413084510,NA1,420,8,1734,1485844688081,7.2.174.829
140207,143719,2413071972,NA1,420,8,1519,1485842551617,7.2.174.829
140208,143720,2413019038,NA1,440,8,1050,1485840965258,7.2.174.829
140209,143721,2413032529,NA1,420,8,2086,1485838285338,7.2.174.829
140210,143722,2412527014,NA1,420,8,1716,1485764924640,7.2.174.829
140211,143723,2412515652,NA1,420,8,1216,1485763020462,7.2.174.829
140212,143724,2412512737,NA1,420,8,1868,1485760317511,7.2.174.829
140213,143725,2412469447,NA1,420,8,1766,1485757974623,7.2.174.829
140214,143726,2412454279,NA1,420,8,1790,1485754762738,7.2.174.829
140215,143727,2412427714,NA1,420,8,2142,1485752027862,7.2.174.829
140216,143728,2411494629,NA1,440,8,2065,1485675729034,7.2.174.829
140217,143729,2411510619,NA1,440,8,1508,1485673630156,7.2.174.829
140218,143730,2411445682,NA1,440,8,2313,1485670880273,7.2.174.829
140219,143731,2411450973,NA1,440,8,1216,1485668900021,7.2.174.829
140220,143732,2411384283,NA1,440,8,2328,1485666191733,7.2.174.829
140221,143733,2411324400,NA1,420,8,1927,1485662286918,7.2.174.829
140222,143734,2411287802,NA1,420,8,1790,1485659887731,7.2.174.829
140223,143735,2411261278,NA1,420,8,2122,1485657136534,7.2.174.829
140224,143736,2409657333,NA1,420,8,1837,1485489955454,7.2.174.829
140225,143737,2409566863,NA1,420,8,3041,1485481527980,7.2.174.829
140226,143738,2409561049,NA1,420,8,1746,1485478958460,7.2.174.829
140227,143739,2409482988,NA1,420,8,1616,1485475123453,7.2.174.829
140228,143740,2409177957,NA1,420,8,2015,1485472344374,7.2.174.829
140229,143741,2408763766,NA1,420,8,1129,1485399659189,7.2.173.3544
140230,143742,2408708276,NA1,420,8,1777,1485397384293,7.2.173.3544
140231,143743,2408090995,NA1,420,8,1830,1485333975547,7.1.172.6393
140232,143744,2408067234,NA1,420,8,1899,1485331516084,7.1.172.6393
140233,143745,2408056742,NA1,420,8,1498,1485329451069,7.1.172.6393
140234,143746,2408061885,NA1,420,8,2057,1485326711582,7.1.172.6393
140235,143747,2408040776,NA1,420,8,1214,1485324758014,7.1.172.6393
140236,143748,2407996084,NA1,420,8,1696,1485322198419,7.1.172.6393
140237,143749,2407455805,NA1,420,8,1269,1485238802414,7.1.172.6393
140238,143750,2407452746,NA1,420,8,1368,1485236978604,7.1.172.6393
140239,143751,2405404721,NA1,420,8,1727,1485056288250,7.1.172.6393
140240,143752,2403723943,NA1,420,8,2442,1484882044875,7.1.172.6393
140241,143753,2403618236,NA1,420,8,1861,1484875530938,7.1.172.6393
140242,143754,2403228531,NA1,440,8,2339,1484802752466,7.1.172.6393
140243,143755,2403213746,NA1,440,8,1894,1484800271926,7.1.172.6393
140244,143756,2403184887,NA1,440,8,2772,1484796926286,7.1.172.6393
140245,143757,2403128296,NA1,440,8,1861,1484794150969,7.1.172.6393
140246,143758,2403114004,NA1,440,8,1721,1484791908660,7.1.172.6393
140247,143759,2402492791,NA1,420,8,1709,1484726929044,7.1.172.6393
140248,143760,2402492218,NA1,420,8,198,1484726258415,7.1.172.6393
140249,143761,2400871216,NA1,420,8,1514,1484545611416,7.1.171.6847
140250,143762,2398042772,NA1,440,8,1650,1484280281786,7.1.171.6847
140251,143763,2397986149,NA1,440,8,2281,1484277447746,7.1.171.6847
140252,143764,2397984611,NA1,440,8,195,1484276801134,7.1.171.6847
140253,143765,2397937606,NA1,420,8,1685,1484273825822,7.1.171.6847
140254,143766,2397932062,NA1,420,8,1987,1484271387208,7.1.171.6847
140255,143767,2397544318,NA1,440,8,2245,1484201185864,7.1.171.6847
140256,143768,2397508640,NA1,440,8,2054,1484198230522,7.1.171.6847
140257,143769,2396639995,NA1,440,8,1711,1484107340611,6.24.169.4424
140258,143770,2396590200,NA1,420,8,1660,1484103054721,6.24.169.4424
140259,143771,2390762715,NA1,440,8,2923,1483502419890,6.24.169.4424
140260,143772,2390715539,NA1,440,8,1922,1483499964140,6.24.169.4424
140261,143773,2390630037,NA1,420,8,1578,1483492354678,6.24.169.4424
140262,143774,2390550641,NA1,420,8,1214,1483484543512,6.24.169.4424
140263,143775,2390497426,NA1,420,8,1191,1483482862232,6.24.169.4424
140264,143776,2389166459,NA1,440,8,1913,1483342423743,6.24.169.4424
140265,143777,2389160926,NA1,440,8,2392,1483339486431,6.24.169.4424
140266,143778,2389132513,NA1,440,8,2195,1483336839508,6.24.169.4424
140267,143779,2389056318,NA1,440,8,2513,1483333576499,6.24.169.4424
140268,143780,2388998732,NA1,440,8,2339,1483330774756,6.24.169.4424
140269,143781,2371500980,NA1,440,8,2445,1481594778271,6.24.168.1268
140270,143782,2370932633,NA1,420,8,838,1481568656107,6.24.168.1268
140271,143783,2370400404,NA1,440,8,2325,1481499253219,6.24.168.1268
140272,143784,2370319081,NA1,420,8,1472,1481494785789,6.24.168.1268
140273,143785,2370300727,NA1,420,8,2931,1481491226242,6.24.168.1268
140274,143786,2369500822,NA1,440,8,2323,1481427871710,6.24.168.1268
140275,143787,2369433186,NA1,420,8,2060,1481425125612,6.24.168.1268
140276,143788,2369375892,NA1,420,8,1483,1481422303150,6.24.168.1268
140277,143789,2367149113,NA1,420,8,1925,1481176890166,6.24.168.1268
140278,143790,2366074088,NA1,440,8,1689,1481082851075,6.23.166.2676
140279,143791,2365908228,NA1,440,8,2221,1481079880062,6.23.166.2676
140280,143792,2365884384,NA1,440,8,1303,1481077974714,6.23.166.2676
140281,143793,2365645209,NA1,420,8,2212,1481062952220,6.23.166.2676
140282,143794,2365651141,NA1,420,8,1610,1481060704637,6.23.166.2676
140283,143795,2365611506,NA1,420,8,1519,1481053020265,6.23.166.2676
140284,143796,2365539085,NA1,420,8,2022,1481050279306,6.23.166.2676
140285,143797,2365518818,NA1,420,8,1729,1481047978305,6.23.166.2676
140286,143798,2362028205,NA1,420,8,1776,1480695493747,6.23.166.2676
140287,143799,2360396770,NA1,440,8,2245,1480482280409,6.23.166.2676
140288,143800,2360390984,NA1,440,8,2136,1480479603361,6.23.166.2676
140289,143801,2360352492,NA1,440,8,2076,1480476605790,6.23.166.2676
140290,143802,2360306669,NA1,440,8,1779,1480474064834,6.23.166.2676
140291,143803,2360012345,NA1,420,8,1765,1480436434268,6.23.166.2676
140292,143804,2359582701,NA1,440,8,2872,1480394094721,6.23.166.2676
140293,143805,2359476305,NA1,440,8,1883,1480391695390,6.23.166.2676
140294,143806,2359379022,NA1,440,8,1997,1480388103403,6.23.166.2676
140295,143807,2356253094,NA1,420,8,1729,1480087527055,6.23.166.2676
140296,143808,2354112424,NA1,420,8,2414,1479854192321,6.23.166.2676
140297,143809,2353970930,NA1,420,8,2768,1479838989334,6.23.166.2676
140298,143810,2353779170,NA1,420,8,1229,1479837160549,6.23.166.2676
140299,143811,2353817171,NA1,420,8,1688,1479834846328,6.23.166.2676
140300,143812,2351629400,NA1,440,8,1578,1479614873469,6.22.165.9605
140301,143813,2351615261,NA1,440,8,1100,1479613064812,6.22.165.9605
140302,143814,2351548331,NA1,440,8,1677,1479610530947,6.22.165.9605
140303,143815,2351332684,NA1,440,8,2652,1479604146067,6.22.165.9605
140304,143816,2351162943,NA1,440,8,2210,1479599720582,6.22.165.9605
140305,143817,2349870799,NA1,440,8,2117,1479486600546,6.22.165.9605
140306,143818,2349138385,NA1,440,8,2347,1479399350945,6.22.165.9605
140307,143819,2348097140,NA1,440,8,1714,1479274185338,6.22.165.9605
140308,143820,2346517047,NA1,440,8,2525,1479146537130,6.22.165.3566
140309,143821,2345465568,NA1,440,8,2021,1479052124860,6.22.165.3566
140310,143822,2344632754,NA1,440,8,1991,1478967788862,6.22.165.3566
141856,145368,2487259513,NA1,420,8,2651,1493479995494,7.8.184.113
141857,145369,2481535147,NA1,420,8,2268,1492877854892,7.8.184.113
141858,145370,2479988188,NA1,420,8,2441,1492721899784,7.8.184.113
141859,145371,2479994706,NA1,420,8,1538,1492719511657,7.8.184.113
141860,145372,2479972261,NA1,420,8,1606,1492717143785,7.8.184.113
141861,145373,2479242435,NA1,420,8,3062,1492649895232,7.8.184.113
141862,145374,2479063956,NA1,420,8,2409,1492634664821,7.8.184.113
141863,145375,2479059833,NA1,420,8,2415,1492631718847,7.8.184.113
141864,145376,2478440522,NA1,420,8,1856,1492568429312,7.7.183.8394
141865,145377,2478309572,NA1,420,8,1532,1492563226857,7.7.183.8394
141866,145378,2478311592,NA1,420,8,2722,1492559609733,7.7.183.8394
141867,145379,2478257317,NA1,420,8,1689,1492557426055,7.7.183.8394
141868,145380,2477538518,NA1,420,8,3105,1492480391635,7.7.183.8394
141869,145381,2477514145,NA1,420,8,1895,1492477999574,7.7.183.8394
141870,145382,2476936895,NA1,420,8,2097,1492395565548,7.7.183.8394
141871,145383,2476930321,NA1,420,8,2309,1492392788552,7.7.183.8394
141872,145384,2476863853,NA1,420,8,2045,1492390010808,7.7.183.8394
141873,145385,2476668906,NA1,420,8,1429,1492387741231,7.7.183.8394
141874,145386,2474773298,NA1,420,8,1796,1492192108824,7.7.183.8394
141875,145387,2474750834,NA1,420,8,2082,1492189607468,7.7.183.8394
141876,145388,2474258818,NA1,420,8,1756,1492134586152,7.7.183.8394
141877,145389,2474253307,NA1,420,8,1889,1492132247357,7.7.183.8394
141878,145390,2473572756,NA1,420,8,2073,1492049480016,7.7.182.1428
141879,145391,2473551848,NA1,420,8,195,1492048739221,7.7.182.1428
141880,145392,2473504115,NA1,420,8,1941,1492045440054,7.7.182.1428
141881,145393,2472710698,NA1,420,8,1741,1491960898213,7.7.182.1428
141882,145394,2472666285,NA1,420,8,1586,1491958885145,7.7.182.1428
141883,145395,2472513448,NA1,420,8,2357,1491939565969,7.7.182.1428
141884,145396,2471981456,NA1,420,8,2337,1491856730639,7.7.182.1428
141885,145397,2471936624,NA1,420,8,2250,1491853217366,7.7.182.1428
141886,145398,2471042873,NA1,420,8,2325,1491764081769,7.7.182.1428
141887,145399,2470997440,NA1,420,8,2241,1491760804652,7.7.182.1428
141888,145400,2463548997,NA1,420,8,1685,1490924393756,7.6.181.2079
141889,145401,2463543135,NA1,420,8,2181,1490921760327,7.6.181.2079
141890,145402,2462925922,NA1,420,8,2501,1490836186531,7.6.181.2079
141891,145403,2462922215,NA1,420,8,1243,1490834486732,7.6.181.2079
141892,145404,2462666598,NA1,420,8,2140,1490831821216,7.6.181.2079
141893,145405,2462155973,NA1,420,8,1714,1490749499261,7.6.181.2079
141894,145406,2462150830,NA1,420,8,1653,1490747256022,7.6.181.2079
141895,145407,2453909904,NA1,420,8,1458,1489874910079,7.5.178.6844
141896,145408,2453856284,NA1,420,8,1602,1489872736967,7.5.178.6844
141897,145409,2452408493,NA1,420,8,1876,1489710204978,7.5.178.6844
141898,145410,2452240876,NA1,420,8,2266,1489684047989,7.5.178.6844
141899,145411,2451555119,NA1,420,8,1808,1489618228176,7.5.178.6844
141900,145412,2451489142,NA1,420,8,1798,1489614908005,7.5.178.6844
141901,145413,2451017343,NA1,420,8,195,1489541101511,7.5.178.6844
141902,145414,2451031845,NA1,420,8,1218,1489539341488,7.5.178.6844
141903,145415,2450965202,NA1,420,8,1749,1489536282465,7.5.178.6844
141904,145416,2450807277,NA1,420,8,2634,1489521760758,7.5.178.6844
141905,145417,2450813542,NA1,420,8,1439,1489519785700,7.5.178.6844
141906,145418,2450758461,NA1,420,8,2397,1489516451511,7.5.178.6844
141907,145419,2401595267,NA1,420,8,2188,1484612930141,7.1.171.6847
141908,145420,2400317571,NA1,420,8,1954,1484504702196,7.1.171.6847
141909,145421,2400294732,NA1,420,8,1664,1484502208005,7.1.171.6847
141910,145422,2399423906,NA1,420,8,1628,1484432566579,7.1.171.6847
141911,145423,2399248584,NA1,420,8,2542,1484419464986,7.1.171.6847
141912,145424,2388828008,NA1,420,8,1215,1483318755057,6.24.169.4424
141913,145425,2388821314,NA1,420,8,2483,1483315807945,6.24.169.4424
141914,145426,2388774368,NA1,420,8,2114,1483313052026,6.24.169.4424
141915,145427,2388770233,NA1,420,8,1148,1483311101506,6.24.169.4424
141916,145428,2387777197,NA1,420,8,2411,1483220609521,6.24.169.4424
141917,145429,2387728945,NA1,420,8,1577,1483216165303,6.24.169.4424
141918,145430,2387668334,NA1,420,8,1726,1483209880479,6.24.169.4424
141919,145431,2384528784,NA1,420,8,2511,1482893394318,6.24.169.4424
141920,145432,2381124158,NA1,420,8,2446,1482545365617,6.24.169.4424
141921,145433,2381110345,NA1,420,8,1222,1482543294740,6.24.169.4424
182411,185931,2517768731,NA1,420,8,1786,1496723757326,7.11.189.942
182412,185932,2517763766,NA1,420,8,1854,1496721460956,7.11.189.942
182413,185933,2516954834,NA1,420,8,1243,1496622071902,7.11.189.942
182414,185934,2515445783,NA1,420,8,2117,1496466731337,7.11.189.942
182415,185935,2514454177,NA1,420,8,1954,1496374993637,7.11.189.942
182416,185936,2512775611,NA1,440,8,1907,1496198673680,7.10.187.9675
182417,185937,2511975662,NA1,420,8,1575,1496099577498,7.10.187.9675
182418,185938,2511202838,NA1,420,8,2035,1496026273385,7.10.187.9675
182419,185939,2511148169,NA1,420,8,1397,1496024256912,7.10.187.9675
182420,185940,2511144552,NA1,440,8,914,1496022718697,7.10.187.9675
182421,185941,2510629243,NA1,420,8,1182,1495951438732,7.10.187.9675
182422,185942,2510624512,NA1,420,8,2295,1495948745014,7.10.187.9675
182423,185943,2510630752,NA1,420,8,1232,1495946946280,7.10.187.9675
182424,185944,2510565166,NA1,420,8,2143,1495944254384,7.10.187.9675
182425,185945,2510559775,NA1,420,8,2069,1495941612231,7.10.187.9675
182426,185946,2508307581,NA1,420,8,2000,1495694820830,7.10.187.9675
182427,185947,2507737982,NA1,440,8,1935,1495608356492,7.10.187.9675
182428,185948,2507734462,NA1,420,8,2268,1495605490508,7.10.187.9675
182429,185949,2505965154,NA1,440,8,1512,1495425856026,7.10.187.9675
182430,185950,2505406983,NA1,420,8,2258,1495355177491,7.10.187.9675
182431,185951,2505386298,NA1,420,8,1425,1495353231707,7.10.187.9675
182432,185952,2503838191,NA1,440,8,1951,1495181818899,7.10.187.9675
182433,185953,2503846285,NA1,440,8,1288,1495180098176,7.10.187.9675
182434,185954,2503842577,NA1,440,8,2178,1495176097267,7.10.187.9675
182435,185955,2501817327,NA1,420,8,1690,1494993866205,7.9.186.8155
182436,185956,2501821314,NA1,420,8,2055,1494991254012,7.9.186.8155
182437,185957,2501776843,NA1,420,8,1415,1494989224011,7.9.186.8155
182438,185958,2501772351,NA1,420,8,1429,1494987201396,7.9.186.8155
182439,185959,2501726145,NA1,420,8,1894,1494984463711,7.9.186.8155
182440,185960,2501313079,NA1,420,8,1373,1494909896277,7.9.186.8155
182441,185961,2499381750,NA1,440,8,1517,1494720536756,7.9.186.8155
182442,185962,2499233476,NA1,440,8,2620,1494716256907,7.9.186.8155
182443,185963,2498825939,NA1,420,8,2107,1494652348434,7.9.186.8155
182444,185964,2498810023,NA1,420,8,1819,1494649752656,7.9.186.8155
182445,185965,2497935599,NA1,420,8,2043,1494564775200,7.9.186.8155
182446,185966,2496534937,NA1,420,8,1453,1494390311252,7.9.186.8155
182447,185967,2494866904,NA1,420,8,2102,1494199925554,7.9.186.8155
182448,185968,2492377267,NA1,420,8,1968,1493979868006,7.9.186.1051
182449,185969,2492386404,NA1,420,8,1240,1493977979251,7.9.186.1051
182450,185970,2474454000,NA1,420,8,2010,1492140658680,7.7.183.8394
182451,185971,2474405302,NA1,420,8,2889,1492137240510,7.7.183.8394
182452,185972,2473738915,NA1,420,8,1218,1492075503848,7.7.182.1428
182453,185973,2473728388,NA1,420,8,1334,1492073543952,7.7.182.1428
182454,185974,2473736532,NA1,420,8,2187,1492070835537,7.7.182.1428
182455,185975,2472217457,NA1,420,8,2769,1491881004126,7.7.182.1428
182456,185976,2470809576,NA1,420,8,1428,1491720268140,7.7.182.1428
182457,185977,2470806475,NA1,420,8,1358,1491718171786,7.7.182.1428
182458,185978,2468781654,NA1,420,8,1799,1491526746556,7.7.182.1428
182459,185979,2468765539,NA1,420,8,1859,1491524237124,7.7.182.1428
182460,185980,2468299523,NA1,420,8,1273,1491446434629,7.7.182.1428
182461,185981,2468313247,NA1,420,8,2153,1491443756726,7.7.182.1428
182462,185982,2467085452,NA1,420,8,2148,1491285640435,7.6.181.2079
182463,185983,2466279812,NA1,420,8,1629,1491197830727,7.6.181.2079
182464,185984,2466226622,NA1,420,8,1658,1491195676139,7.6.181.2079
182465,185985,2463197307,NA1,420,8,1240,1490859418646,7.6.181.2079
182466,185986,2462309221,NA1,420,8,3039,1490765514811,7.6.181.2079
182467,185987,2462326809,NA1,420,8,944,1490764045923,7.6.181.2079
182468,185988,2461767571,NA1,420,8,1711,1490677703446,7.6.181.2079
182469,185989,2461578900,NA1,420,8,1611,1490673029783,7.6.181.2079
182470,185990,2459955540,NA1,420,8,1636,1490506214111,7.6.181.2079
182471,185991,2459950199,NA1,420,8,1965,1490503731813,7.6.181.2079
182472,185992,2459875614,NA1,420,8,1558,1490501655232,7.6.181.2079
182473,185993,2458266258,NA1,420,8,2056,1490325741332,7.6.181.2079
182474,185994,2457531005,NA1,420,8,1773,1490246045406,7.6.180.6903
182475,185995,2457466851,NA1,420,8,1962,1490243624220,7.6.180.6903
182476,185996,2457482250,NA1,420,8,1716,1490241426525,7.6.180.6903
182477,185997,2457427442,NA1,420,8,1856,1490239109927,7.6.180.6903
182478,185998,2454838509,NA1,420,8,1877,1489959846885,7.5.178.6844
182479,185999,2454816097,NA1,420,8,1222,1489958154416,7.5.178.6844
182480,186000,2453577157,NA1,420,8,1659,1489821341293,7.5.178.6844
182481,186001,2453574107,NA1,420,8,1679,1489819002816,7.5.178.6844
182482,186002,2452586010,NA1,420,8,1378,1489723230939,7.5.178.6844
182483,186003,2452518333,NA1,420,8,1246,1489719621516,7.5.178.6844
182484,186004,2452018094,NA1,420,8,2639,1489637613825,7.5.178.6844
182485,186005,2450176519,NA1,420,8,1695,1489461734857,7.5.178.6844
182486,186006,2450160649,NA1,420,8,1818,1489459207143,7.5.178.6844
182487,186007,2449472086,NA1,420,8,1909,1489364537535,7.5.178.6844
182488,186008,2449227491,NA1,420,8,1703,1489362417568,7.5.178.6844
182489,186009,2449203090,NA1,420,8,1980,1489359993270,7.5.178.6844
182490,186010,2447039354,NA1,420,8,1024,1489126195002,7.5.178.6844
182491,186011,2447056157,NA1,420,8,1236,1489124608599,7.5.178.6844
182492,186012,2447062298,NA1,420,8,1637,1489122503821,7.5.178.6844
182493,186013,2446986740,NA1,420,8,2261,1489119634919,7.5.178.6844
182494,186014,2446222162,NA1,420,8,1363,1489032746973,7.5.178.6844
182495,186015,2446147183,NA1,420,8,2061,1489030245402,7.5.178.6844
182496,186016,2443716030,NA1,420,8,1824,1488767419815,7.4.178.5050
182497,186017,2441825664,NA1,420,8,1567,1488608161375,7.4.178.5050
182498,186018,2441822396,NA1,420,8,1691,1488605974744,7.4.178.5050
182499,186019,2441689607,NA1,420,8,1867,1488603708983,7.4.178.5050
182500,186020,2440267857,NA1,420,8,1608,1488432855963,7.4.176.9828
182501,186021,2440264677,NA1,420,8,1213,1488431216530,7.4.176.9828
182502,186022,2438971957,NA1,420,8,1960,1488269175727,7.4.176.9828
182503,186023,2438961072,NA1,420,8,1446,1488267337294,7.4.176.9828
182504,186024,2438896924,NA1,420,8,2988,1488263904470,7.4.176.9828
182505,186025,2438875357,NA1,420,8,1447,1488261875593,7.4.176.9828
182506,186026,2438872890,NA1,420,8,1501,1488259957278,7.4.176.9828
182507,186027,2435550018,NA1,420,8,2706,1488005696362,7.4.176.9828
182508,186028,2435446160,NA1,420,8,2000,1488003128998,7.4.176.9828
182509,186029,2434445786,NA1,420,8,1166,1487927559680,7.4.176.9828
182510,186030,2434452679,NA1,420,8,2015,1487924293101,7.4.176.9828
182511,186031,2434399617,NA1,420,8,2282,1487921505542,7.4.176.9828
182512,186032,2434395205,NA1,420,8,2562,1487918483076,7.4.176.9828
182513,186033,2434390750,NA1,420,8,2122,1487915915481,7.4.176.9828
182514,186034,2434345914,NA1,420,8,1443,1487913684773,7.4.176.9828
182515,186035,2434340077,NA1,420,8,2058,1487911168481,7.4.176.9828
182516,186036,2433398596,NA1,420,8,1533,1487827627901,7.3.175.271
182517,186037,2433374063,NA1,420,8,1978,1487825144384,7.3.175.271
182518,186038,2431400789,NA1,420,8,1504,1487633848597,7.3.175.271
182519,186039,2431351705,NA1,420,8,2774,1487630337298,7.3.175.271
182520,186040,2431325475,NA1,420,8,1715,1487628117891,7.3.175.271
182521,186041,2431300750,NA1,420,8,1546,1487626080121,7.3.175.271
182522,186042,2431273338,NA1,420,8,2215,1487623204463,7.3.175.271
182523,186043,2431237901,NA1,420,8,1848,1487620840965,7.3.175.271
182524,186044,2431204214,NA1,420,8,1511,1487618871110,7.3.175.271
182525,186045,2428449395,NA1,440,8,1608,1487397695576,7.3.175.271
182526,186046,2426655092,NA1,420,8,2088,1487226401377,7.3.175.271
182527,186047,2424901881,NA1,440,8,2115,1487052020106,7.3.175.271
182528,186048,2424857093,NA1,440,8,1538,1487050035966,7.3.175.271
182529,186049,2424832211,NA1,440,8,1807,1487047712532,7.3.175.271
182530,186050,2423721197,NA1,440,8,1694,1486948157548,7.3.175.271
182531,186051,2423652985,NA1,440,8,2028,1486945429077,7.3.175.271
182532,186052,2421950206,NA1,440,8,2531,1486793971497,7.3.175.271
182533,186053,2420877812,NA1,420,8,1924,1486703860909,7.3.175.271
182534,186054,2420841203,NA1,420,8,1603,1486701732241,7.3.175.271
182535,186055,2417470639,NA1,440,8,1648,1486334427581,7.2.174.829
182536,186056,2417430859,NA1,440,8,2814,1486330345804,7.2.174.829
182537,186057,2412488802,NA1,440,8,2112,1485758143914,7.2.174.829
182538,186058,2412368064,NA1,440,8,1725,1485747869808,7.2.174.829
182539,186059,2412361010,NA1,440,8,2358,1485745024534,7.2.174.829
182540,186060,2410356086,NA1,440,8,1223,1485582356810,7.2.174.829
182541,186061,2410318873,NA1,440,8,2538,1485579249330,7.2.174.829
182542,186062,2410293267,NA1,440,8,1860,1485576796219,7.2.174.829
182543,186063,2408845090,NA1,440,8,1728,1485404588323,7.2.173.3544
182544,186064,2407442157,NA1,440,8,2177,1485235721020,7.1.172.6393
182545,186065,2407365225,NA1,440,8,1808,1485233191535,7.1.172.6393
182546,186066,2407332303,NA1,440,8,1501,1485231166869,7.1.172.6393
182547,186067,2407265232,NA1,420,8,1682,1485228845845,7.1.172.6393
182548,186068,2406618843,NA1,440,8,1583,1485158641641,7.1.172.6393
182549,186069,2406606477,NA1,440,8,2788,1485155065222,7.1.172.6393
182550,186070,2406600962,NA1,440,8,2787,1485151315044,7.1.172.6393
182551,186071,2406546446,NA1,440,8,2083,1485148795000,7.1.172.6393
182552,186072,2406532059,NA1,440,8,1688,1485146632657,7.1.172.6393
182553,186073,2403210781,NA1,440,8,1624,1484798999185,7.1.172.6393
182554,186074,2403172473,NA1,440,8,2815,1484795500310,7.1.172.6393
182555,186075,2400699356,NA1,440,8,1728,1484536984779,7.1.171.6847
182556,186076,2400525200,NA1,440,8,1711,1484522959742,7.1.171.6847
182557,186077,2400051021,NA1,440,8,2136,1484457524221,7.1.171.6847
182558,186078,2399558155,NA1,420,8,1607,1484444418774,7.1.171.6847
182559,186079,2398128425,NA1,420,8,1688,1484288371881,7.1.171.6847
182560,186080,2396758145,NA1,420,8,2936,1484126176747,6.24.169.4424
182561,186081,2395856788,NA1,420,8,1850,1484033038553,6.24.169.4424
182562,186082,2395872094,NA1,420,8,1541,1484031111660,6.24.169.4424
182563,186083,2391783319,NA1,420,8,3579,1483595426155,6.24.169.4424
182564,186084,2390608576,NA1,420,8,2157,1483493055911,6.24.169.4424
182565,186085,2390576108,NA1,420,8,1901,1483490670634,6.24.169.4424
182566,186086,2390014261,NA1,420,8,1760,1483412649798,6.24.169.4424
182567,186087,2390000345,NA1,420,8,1522,1483410670770,6.24.169.4424
182568,186088,2388775759,NA1,440,8,1938,1483313729114,6.24.169.4424
182569,186089,2386147353,NA1,440,8,1880,1483054821940,6.24.169.4424
182570,186090,2386142141,NA1,440,8,2026,1483052142730,6.24.169.4424
182571,186091,2386088300,NA1,440,8,1400,1483050154739,6.24.169.4424
182572,186092,2386065810,NA1,440,8,1227,1483048237503,6.24.169.4424
182573,186093,2386069755,NA1,440,8,2045,1483045608600,6.24.169.4424
182574,186094,2384535108,NA1,440,8,1606,1482891985447,6.24.169.4424
182575,186095,2384477672,NA1,440,8,2608,1482888689908,6.24.169.4424
182576,186096,2384453975,NA1,440,8,1619,1482886457305,6.24.169.4424
182577,186097,2384427696,NA1,440,8,1727,1482884106319,6.24.169.4424
182578,186098,2384403850,NA1,440,8,2187,1482881364372,6.24.169.4424
182579,186099,2384349250,NA1,440,8,1783,1482878989919,6.24.169.4424
182580,186100,2384319545,NA1,440,8,2513,1482874808447,6.24.169.4424
